username,public_key,total_balance,utxos
professor_mighty_prowler,7DF2EB46DF8D5D18BCFEF16FB63A55735762E86BE916D22D894D9E56B8A8B71E,118248.00,118248.00
lady_bold_guardian,45322D49D7A381AB9141D3852263B3E3BEC01BDC2D808B570FAE7939A659FF3D,261114.00,261114.00
lion_fierce_hunter,672841A16BB374F289D0C200B5C326C35835D80ECE89E180CEB555299DB5C579,971141.00,971141.00
dragon_proud_fighter,3738042EB122E21F5FC0848852150BC9E15F8FF0A787A07009EEAB17F05CB62C,539088.00,539088.00
captain_proud_rider,10D33CFF5EF5687B8AE7D119D10B96D82371D28D628A916B785D47CA788A34EB,223769.00,223769.00
bear_silent_seeker,34C384C87C2459F30669E16D57E0BF8773A3134ABDE17E975EC5374D98878B99,287363.00,287363.00
storm_calm_guardian,A99BAB6C01D4AC030EDED2FF57F43E4EBBCCD13B00558D7D2C6940ABDA32EA24,24211.00,24211.00
wolf_strong_guardian,F17458DE5331BBEDE4FDB4AC9649E9B37AA30C1DC07FB59ABA68D514E25C7405,475605.00,475605.00
eagle_wild_chaser,82F50215A8202FCE64CF1D65FE03644136439A86EAE5F3587DA6386B11C3B449,557094.00,557094.00
fox_free_chaser,2DC2ABCD2DDD05FA2C9454F3C96269A27A50CFF085CDC09AAE1217747DFA0E87,19321.00,19321.00
lion_loyal_guardian,0A4BDCEFCAB37A2D20736251B1DFE08CBBCEC0199689F82659058D1C19606555,10570.00,10570.00
light_fierce_prowler,CB859BCA2CA79F1B26A82150322DAB2ED1F0431D15DB120747F642655A6E499C,21990.00,21990.00
lion_brave_seeker,B246A310860AE4626981A1A5A58C6A587CBDD3466FFF6150999CDC3420CBB96E,91936.00,91936.00
captain_free_prowler,22A1ECB52154629C7800628AE42684133F7E581275C6DD6EC946DB2798E4B6D8,141717.00,141717.00
agent_clever_hunter,F8491DA8FA8CDC865E5B095A9AB3015542FF5E332C3209717548A1B166DACBD4,411722.00,411722.00
lady_swift_stalker,4C2345BDBCE1A6478B4141773AC615039E393958DAA2BAD0090AE1BDE3318061,90901.00,90901.00
storm_wild_wanderer,3704215894F279174AC50FB8D7973FA410F61EEBA9030A91EA9D8DB833921BB2,500090.00,500090.00
light_loyal_prowler,C885905480A18F38D115CB1EB5DB8D164126B7BB8D734B46E1CCE3266273BBBA,246955.00,246955.00
fire_fierce_voyager,D89F87F8DEC1FE98CF8A9F9D8C44CE810D223A76DB9E90950D91A72FEC1CDF67,327938.00,327938.00
captain_bold_fighter,DB2F05D96215ECBC146B02AD8C62090CC9B7B5D44A3D8220398D303577817771,960316.00,960316.00
agent_free_voyager,600696E8BAA6A23699EAE35374D0C0B1D265694CC4F32CD19CBB9BA20C67BEC2,664641.00,664641.00
light_fierce_rider,783FEBAD06ACA49588932BF13EFB9D84878D5F3C0FB4A080008D5F6E3F9D786C,582666.00,582666.00
light_loyal_hunter,320F117F1188DE82412E79465575746990DD3E0381459802A0687A5402535790,756241.00,756241.00
fox_strong_adventurer,23A60474CB6DB8E6D6E1A82D972B4C32C8E65709315B5C0DD3975ADC32AA273E,560206.00,560206.00
tiger_quick_rider,221C24D64C84EE3F5EE9B688F3348137EE9B09F490445A5CBDC811287BBD3E42,681061.00,681061.00
dr_fierce_seeker,B7941D44F6EFC09ABD6554F5262A51187836C2CC2F3240FD7E7624DA0EA54BB2,499999.00,499999.00
storm_swift_chaser,12F8E5D14FBDF62DA660CEF1E0C309274C03732CFC985207417D3CF5B0A75F46,498063.00,498063.00
dragon_wild_traveler,F352DF990E52A2AFE8AF26AA5A03FCDCBB3BBC2D87630A2C81E2E1803910FD66,245011.00,245011.00
lion_brave_pilgrim,3970612025C9B0928AD552EA340768AA053AB60A797DE4354D7302DF04B26958,816663.00,816663.00
tiger_bold_roamer,A7DCDFE21466AC93007EB4497D8F88D6C5ADBC58E8FF5D936391846276EFCD5C,192236.00,192236.00
light_fierce_nomad,7836FAE67501B67A80982D07B5151CEAB19F1735A808283ACDC5E31EF64BB5D0,713478.00,713478.00
agent_proud_guardian,5BB4B34158E650DA3145D16DCBB4AEE055FA69044DF80F3A380A404ACB629F6A,716037.00,716037.00
mister_quick_pilgrim,6907465CFD65FA77A2B8054F549343E32F8CC4A7EF903AF6B250F1A859F5B9A1,239411.00,239411.00
dr_wild_walker,F3EC2D75B6D9F10C03AD1D9486D3739CADC96BB365A03807C5668B25D20E36E1,644564.00,644564.00
mister_calm_fighter,5A0A07CDF1387BBA2DFC5FF48CBEAC273919F011D1B718E27BE2F11AC19ED439,582286.00,582286.00
fire_calm_seeker,4CBF56FE4EBB104EA70E8B2EBF504F3A7156C480AAE0A294E8496B4036E977F8,537477.00,537477.00
fire_mighty_roamer,F4DE512AE5FE0C22A49A8879E1DEA02C84FA6C4620303F0F73E6FB27006306EC,728983.00,728983.00
dragon_proud_fighter,9685B7A091A8F30D0645DE47FDB60AEE4E68958D918AF496771FB59517BFE774,273794.00,273794.00
the_fierce_guardian,98B3B8859BF5F8A51BFCF40196A9859AFECCC295770857B84A7FBF42F5F009FB,962015.00,962015.00
lady_swift_wanderer,540960CA7179ED4690E621217452E2E5FCFE1008892AAB0388EF8367C1D33251,823448.00,823448.00
fox_sly_voyager,D8532334B50FF164DAAC1820C8710D78AF0A47C112A7ED6942F988632118E565,223578.00,223578.00
captain_fierce_hunter,E770310205473AEEDA960D0E840ECE4D79973C16AE16CC7BEF150C50E665F513,109477.00,109477.00
dark_fierce_explorer,36673C855FB2990707E50F8900401661D1821BC99C6FE9379DA63D35DA197F50,343421.00,343421.00
bear_loyal_roamer,B0B5A76AFFF4FD355B8A0D3EC67901F77B72904BBD5B59A50DA0F0357504DDC8,588809.00,588809.00
captain_silent_hunter,19C7972C3E7F847C208E77486D5DB09302A605444A6CB41EF0229321249A783C,290701.00,290701.00
lion_free_rider,1BAF3F32508F57D12D52FF0EF8A84F99F24E6D4C03E2C1E3C2E6B4029E517E3A,354606.00,354606.00
captain_fierce_rider,12D7C2FE9243A15B20EF40FA8872EB575DB5888AA3C6EB6D082A6006BE493407,817824.00,817824.00
shadow_clever_roamer,ECEC939A2D76B659C6A4D0B233397A6F194FC2484BA34456F538812637228A47,816411.00,816411.00
fire_brave_explorer,A01BF016004376B0CA16FAAA314F8E8FE1F3704DC28680D12C69FF0A159579A9,764868.00,764868.00
agent_fierce_walker,EE6547F7E58FABBA45A2EBCDF0846AB9999BF90CB68964E06E649EEB49E393AB,737652.00,737652.00
dark_brave_guardian,2B126333A49124551FF0CE3861E8690B34DD0708A5FE72D011D7AE015F2C7422,614875.00,614875.00
mister_calm_walker,B3C1E8BF29B793EEF47DB2F706948D9979F34A5ACB129881732A9FB03A28BCC7,793760.00,793760.00
agent_wild_rider,7130225824C8CFE3F1E6C03A70C2F229369B597DB3A386B855DBEAC97DB923AE,79739.00,79739.00
mister_gentle_chaser,94364013D7DE4CBE8BF8F110783EC6F4017585832374B6D4AE3C2E48795B4D4B,932991.00,932991.00
tiger_calm_stalker,DBA94A1F6A257AC2743153B3633440AE7D64AC5A2D87A6D8B634ED29384E663D,311605.00,311605.00
eagle_noble_warrior,65670FC95D3E2D0ED7956A4F22179D4813BE7D5F1161255B95D55031D7CA607F,500128.00,500128.00
lion_swift_pilgrim,CC8A61B02D26E628EA12AAC50867C8FBA769767D09578FACB6EBBC12AE5E0AE6,422806.00,422806.00
eagle_brave_hunter,2D2AAC49268F043D31E7481CF7D8B77AE6233130BD3A0A021F01C96F24BF1160,52950.00,52950.00
light_calm_stalker,830FF165D101C95166954179F8221B1FD501D916158616C52218F6AC47C18D26,415405.00,415405.00
storm_calm_walker,E029F636217A7BEF3988BF2D5CEC65727871A914934179079B418D032D53955F,888034.00,888034.00
dragon_wise_wanderer,F1FA3C55F5C04DD090256E6485B291B955854CFB0075B9B42E408EE3C17DC0B8,120493.00,120493.00
lady_sly_roamer,FCF5389336FF64E90684E875EE094ED51587BBE5194C68ED28F34AB2E0B100AE,845411.00,845411.00
professor_free_prowler,9C9EE52B3A28869CBDB6CC815A015A39FA12C7D2E889CBD9826317B76F55E09C,340841.00,340841.00
wolf_bold_nomad,371B4EA4E88EF89C91340F78CEA44EEB06785F5680533D22C621080653E3EDE0,226410.00,226410.00
agent_sly_pilgrim,76CE7254AB5262D389994286B05A77F753E79A7B72873C7D1F8F91ECC9F52C0D,226529.00,226529.00
fox_quick_voyager,15992EBD113E2F6F9C7BDF7BDCDF1873D399BAE470724BAF190FBFB86DDE642D,767895.00,767895.00
light_proud_nomad,9524EB456965C5F9B5302E60028FA38913FCC7D13540EBEBD276267FF3E04F36,22858.00,22858.00
dragon_fierce_warrior,253A9F0252714193613DC01148E1C0ABBB79DC7E5A2DF01AE2E84EBF0CC497DA,687516.00,687516.00
agent_noble_strider,E76AE940B453A15D7A18B3E293EC7E822657B3FA94D9C6F1B9D7E5EF9DCCFCA2,945939.00,945939.00
fire_proud_adventurer,2B7DD150B1F90F716F6FA2326112CBC5C3A04F395CB45252AE3704C85F9CB9C4,89369.00,89369.00
fire_free_seeker,D42D15C016B85AFD59C703ADB103C82E66204F0BB19F6C139C81BE57B9756ACE,520237.00,520237.00
shadow_calm_explorer,CB3ECC3F9D8841E9773C817E514A5A6500E8148C093186E1AAFAB834167D1AA8,231096.00,231096.00
wolf_silent_seeker,C9756A9504307A97965944705BDA2B9009C3199B026260DA79627B1B880DA918,767950.00,767950.00
lion_strong_stalker,405213170A4156AF3410BD165ABDA9ADE1B99BA288B613068521122A9A42569F,694985.00,694985.00
dark_calm_traveler,72EEB13ECD61954C973F6B68E0531712D3AE3F9BCBB669000A5261C21D30FA2E,90428.00,90428.00
lion_free_explorer,457D59718C0D83BDDADD39F4CE8C9BE6E6B766AE9A08EF3BF67B21F8E2008E28,93716.00,93716.00
light_gentle_prowler,734E30E90CD23DBCE3B8D6B7FC65295A80FADA499AAB53402AABF3650FC265C5,184295.00,184295.00
lion_mighty_runner,4715BBD3691DB2E7272344544CB691EE3FB5B7FE210BD3FF59A3F47E0161B012,350336.00,350336.00
captain_wild_voyager,4BC1E3F68757D0329E0B416625CBBDD537F5717962A248100333FD376ECBA329,755300.00,755300.00
lion_bold_hunter,BE9C19CAA9453A1C4E2645AA220D089BA047C383332999AAD4DB0C0EC0FFAAC1,236457.00,236457.00
bear_swift_adventurer,EA4A3B5049F97363ADA463DE3CB66EF38D17153FCEBC81903714195FF309DB43,614044.00,614044.00
dr_fierce_fighter,217545F62D0461D7B2FB6850B1559733326A517DAB40053AEBDCE9A7FAC9C0A4,588437.00,588437.00
wolf_swift_strider,C71731023D2AE1D7D6CA1E02AB594AA5DFDAA5EC9476F4541513AA49E4C3A9B6,195957.00,195957.00
bear_wise_fighter,0CE88EE5D9D36BFD2984220EE1F2270FF8292CA0E3DB978A2080936172C326AF,885580.00,885580.00
storm_free_hunter,6B6459DA0750C7DB2EF93FEC44D45B8DB9D7C09863FF17B59565C7E3CC9EA7F5,956313.00,956313.00
tiger_fierce_stalker,E964410AD4EE4ED279EDF14396D3C13EF23AC4CC28600EECCC79F9564F6703B9,355523.00,355523.00
fox_silent_fighter,FEDFEEE94EAAF05D9C05D37EF397BCEF04EE8373BACDC0F89A619866E882BBDD,673878.00,673878.00
ice_proud_fighter,1B5F22AA12A406BEE44F1E3D9E184437ABB44D3CCEACE5BCC74FCBEB7D093564,873581.00,873581.00
dragon_silent_pilgrim,EEA57CAFDA8471B0A4BCED12B8201A64C494F8AC71F5209780090F6416AAC818,346674.00,346674.00
lady_silent_pilgrim,E31E148BB42E74DE3A45C1268989A888D3B161969B5DF557FD5F5CDA5825D477,363888.00,363888.00
wolf_clever_traveler,E3276D223F05301E3040D93FAEFD6532F268CBCF9D5C55406F1FCEE9AD2A95F1,231562.00,231562.00
lady_swift_fighter,6CCCCD609DB0A916B8E7B9390F3ED49CC671D1357FD2929529BA61933F50D2B1,340709.00,340709.00
dragon_strong_voyager,8A834460A94CEBA8B11AFB2DF69E7C5E249444C9B19D0D5FAD5AD80D3461E1D6,188465.00,188465.00
the_fierce_guardian,0EFD0BE25F54975B3A89F5244A98457FC7F41B381F38EF41F4671B9898827F95,953188.00,953188.00
dark_calm_strider,83E4F9F3D4C080B20CAF46A67671CF23400D6E4C85BE57A60FFED2552E5D80D7,53539.00,53539.00
mister_loyal_explorer,73A90C6406DB724E0A2F445FA3B410814B7977D35FEE1EAE3D28C2745D5C0C8F,924718.00,924718.00
dark_fierce_voyager,EF9F228359DE8685208BA33DAB75B902F41764FD8307FF8E259CCCBD9BA534C9,813495.00,813495.00
captain_bold_pilgrim,B9F23BDA799E4743BA89C75C38B2A4A6D41BAF60B1C556D7BDA2DBD793F1D8EA,694670.00,694670.00
dark_proud_hunter,875D799D35C84117E6C2A2926BDC74413D3527157091486B60FFF1F525966325,485457.00,485457.00
dr_mighty_explorer,E12831CB2FD4F0FBE23EBC862F75CAE15133F6EA204AB7D1DDC72EC626D684A4,672218.00,672218.00
the_silent_guardian,7BC7A3A367CD9E2466594FC4DE599206867C327A75448CB305D49FAF4B6C025C,585345.00,585345.00
dr_loyal_runner,F8CB4DCB06993B0945403C37F8AB55C7BCC71094CAA59D8817805389562B8D8D,47112.00,47112.00
ice_calm_adventurer,1D12748B53B4B2A281B7CC0DAB0E2FEEDF51A52E06B7D8C6625CD26A8E342FDA,547564.00,547564.00
mister_proud_warrior,A24DC434E2AFADC811FF676E59663B234B7AD05A7F9EB5F84163B8DF7EED3DE1,105820.00,105820.00
fire_gentle_walker,60239106F1AFA1E85406EBDB1CB6989C837D8ECE55DB7E9FA0ABD3422051680E,578507.00,578507.00
dragon_brave_nomad,ADF402B01637E9A25F738799E532EA77D5BE55BC39B241CFD5FBF50D1AC3DACC,397035.00,397035.00
lady_noble_voyager,9666B3D9CB5724E392BEFF6A6EFF0D0150DD2A1C0FECB2B4364F901566D8F85C,652205.00,652205.00
fox_fierce_runner,41D79241EE7BBBF52671A102BA1886144746AB26C96E4A2024300CEC65505775,236719.00,236719.00
fox_fierce_hunter,ED2BAB254E8F09026F276C5606573C25D8993521C345B16F48EFBE7DDE0F10B1,66747.00,66747.00
agent_bold_walker,6EBB2B76846FE0DCE09A9B4640C7D9D3D49F3BFA68CDAD2DA3C78EB77D965884,571416.00,571416.00
dr_sly_nomad,C6FA7EC55E5221E0982E5FF398B21C38CDDA97AC4910ACF6C6B52025F3945BF2,628598.00,628598.00
lady_swift_warrior,E4025C965BEABFBF955858111210E3EA913B91773D95717D23B49F162D72F3FE,630335.00,630335.00
mister_quick_wanderer,194E3D46CCCEE858D65EE99E648F621009C6D9F625AE4FFC95A2F032F9738CB1,364609.00,364609.00
ice_fierce_prowler,690A232219A228602D84B86007FC8CDEA13C12D70B27234F2800CE86BED4D58A,556861.00,556861.00
mister_gentle_fighter,CC898AF08FAA2A1E472179555F9F089D08D336AEEA91323FCDCF19C1CBF23617,481339.00,481339.00
lion_brave_strider,E6E512BA4C78ED7D97E0E9A1A06D9D3F57F62BB35AA781793B9BC74A1C2E46AF,776491.00,776491.00
storm_quick_chaser,5FFAB192A310AABE2F5FCE8011F7BDF676BD17F6058DEE13F79752D9117B9BDC,674039.00,674039.00
wolf_fierce_warrior,3D0CAE2E9DAFEE979B37D70C27F836FFBD169221243CBF852C386DC9AF6ADB13,657923.00,657923.00
bear_swift_adventurer,0C9EC02389A44C4BE399AF248699FF2AC08711FCD552C6B8CC82DE7B3E7D9DBC,246789.00,246789.00
dark_wise_adventurer,7A4A35B4E17ACA6CE012A018A1C282A3EA879034CA1A9695EC53FFD71501C286,899948.00,899948.00
light_noble_traveler,83554FABB1001D009EF69A6F8B9F114297CAA816F052549368340A8BDFA6382F,288857.00,288857.00
shadow_fierce_rider,C43AFF59CC244F2DF8CA5025FEA54C886109FD678A3CF64AD59C41E648D710C6,509565.00,509565.00
shadow_sly_voyager,0BFF023870308D10241F61030359F108BF7B1EA60D7F3584A678341A0F17714F,152369.00,152369.00
fire_fierce_chaser,E4B81313C35C1E5070120ED2F694510680643E44A8DE5D072555F47CD95B3428,539032.00,539032.00
captain_silent_explorer,179A6FE6E0F10173A8C6243364B874BD17DDA272012A9878E403F286A446A756,425914.00,425914.00
fox_loyal_voyager,3BF6AD92C7914A22D4D7A7EEC89025F51673C2EBA43A8A4FE868266C4B85EFED,531634.00,531634.00
the_swift_wanderer,46C4FEB8C9270CCABE25B322D7F24B4B0A93D2E2580D68A48736EBD9A8C2B040,47810.00,47810.00
the_fierce_prowler,C9F96873FA0441D44E1DD380CAF6A363FD7B97AFA62914FF6B5D25303A5D32F1,998794.00,998794.00
light_swift_fighter,01CBBBF37B309C9E6B525EAE05EE53E94A596FD7B3440D37E5D4DDF5B68CB7CC,676866.00,676866.00
wolf_free_traveler,05277F44FC0CD02746305BDFF06385D50F3151CB9D01ED31DC4FC17C1F1C2FA7,555354.00,555354.00
fox_free_hunter,30BA209AFC789DB5BFCD0870AB7F5D3570A7A28BECB3BC0E5E9BF09D773D0113,59580.00,59580.00
mister_fierce_rider,38E3307FCDEE15337B8CD0333AB2E9E462809E9616843EDEBBE184F3F20C34D0,688717.00,688717.00
ice_fierce_rider,D916A46B385A1B00EAD420E080DD6D6E19B65F3DB4971F4C6A7EF8B573E0504F,931051.00,931051.00
captain_free_nomad,1C7D56F08303565033A0B1B54B7D0CB56B84F9527D772C4B1EE8DBCDB91C7E4E,827047.00,827047.00
bear_strong_hunter,8A0A35D948C76DB20D751CB3F11BF91E32FC45F19F0AA399F38A535E3555E356,831761.00,831761.00
professor_sly_nomad,E0A5EE771821F0557772BA2E65EA28BCCE7242AC4E50F09BB3E845E2D8A11215,702382.00,702382.00
ice_bold_roamer,2AE9094E7C872073F940C1B3093E7B660126D038C28DC40FB547B33401A9A86F,974493.00,974493.00
light_fierce_warrior,1FB4A950B86FDC2485230E75C0019FD882D4CD17DD4BF1DD11F5AABC23D5BB35,32786.00,32786.00
mister_sly_roamer,EF75CAD68191494F49F5F09F0667E98AC2A46BDC44E93C29C698DDC7F82F6FC4,215083.00,215083.00
agent_free_roamer,9D575107CC82469D77718A937740427BB2C5100A532F1EF7F0BDB9B09D4C3314,61882.00,61882.00
fox_free_hunter,3B755778F88EEE268EE6A97BA37C67328B158DC33BDE50F55896AB7C982DE40A,971164.00,971164.00
dark_sly_roamer,666F4C9320E9F4B611E468C75982066605D08F245D7EE9D9EF64BF4DF594FD38,484731.00,484731.00
lion_sly_pilgrim,A6A33AF5B97EB89F0DC19012E43984BF4863E081ECD5653BB9F3E174E0F4CD24,361202.00,361202.00
lady_calm_nomad,16B8819E38E99426F668CFD65AAC7EFC8DD99F2F6B721B07AE46E518F88B2D03,960223.00,960223.00
dr_loyal_warrior,B05345C81372434BA373E7706CE7F931F880010BA76F59E0E3CF18E82D251CB3,243224.00,243224.00
the_free_chaser,342D7F96B8163BE026784E642FD913C11801D3DFE27B1E4F78DD7ACB63406E1B,578862.00,578862.00
dragon_wise_fighter,20524BD98AFBF1096521343C4BA5626E2C1BC3ABD72C06E2FC65152D80509125,198958.00,198958.00
ice_proud_roamer,A77F6489D255E47F8A24BFE3469AF5783D932E0109669D619D6D8EF298C3AA9C,549478.00,549478.00
wolf_strong_voyager,2FB8CABC811AF1D1AF9AC1A1F7952C66C50C8B92B083BD5F72C15C11F565F182,61939.00,61939.00
professor_quick_adventurer,B2ED8E20324B92BA1050356D06401ECE75778E03F2D0A3578450D455D7394183,158236.00,158236.00
the_brave_voyager,233412CD3D03140A2030790AC78ADAFEC56C4B67DF741C040406BDFB8000EC3C,580854.00,580854.00
lion_brave_seeker,D031241B5AD01B630D870DC75AA41A6DB6C3D493160DD061EEFBB7451384C38F,358147.00,358147.00
dark_gentle_voyager,116A81E188D20E3600970B0E1CD66661FB700386B48E3BE931FC35BC84462038,147798.00,147798.00
dragon_fierce_strider,F10FC6D579368930D0DA903375AF240CC7D8DCCB7066E1E4DE57785C77ADA27D,376409.00,376409.00
dark_loyal_runner,23E94E8D9B6B68F7758B0E3EF1CFBE7D1590BA3DAD8866DAEB6424E6509EDFCA,856426.00,856426.00
bear_gentle_chaser,51351E880FA8AA9A924A2D7A48838CD68A50DF748A38DC9613B81E055BC36EF6,385905.00,385905.00
tiger_silent_seeker,EE1871809C24B72DF0980F7CC38473737362D0F561791018B5A18D75BF0E21CB,743758.00,743758.00
fox_calm_traveler,8796C9EF31EC3FC58C5CF279C71F4A0E896E78EFF91D3F1AC1D5D407BD84BEEE,793125.00,793125.00
eagle_sly_chaser,1895C7DAE0D0652ED0B4C428B74C495CE1F7C69D6F64F27A87BA7EC64EAEA1B3,796185.00,796185.00
storm_swift_runner,F79CD516E741817896A622175645ECDA234AF26B60EE1778B52C8E87FEBFC121,59689.00,59689.00
dragon_sly_roamer,98E0F6C847AC8FB92CD690C2F55C21344E05CC8A0A84003A47855F97D632A9B0,958894.00,958894.00
shadow_clever_stalker,11C09947D62690145D6FD83F9B16A39DAA11E680F3A07432BABDE1C8E0C3BCB2,262613.00,262613.00
agent_fierce_prowler,C0C18132E62FBC9D33E97D63D246AF4FD66BF7F060C2069255400AB6C08A1DA3,289672.00,289672.00
eagle_fierce_rider,9A789ED9F7C936FF87A5468CD65FBCA98BB6BB8F51B17EFCDBA27DA11C5C4FC7,360448.00,360448.00
lion_silent_nomad,AB4E0573B811B173CB985ECE663C18195BB34C9D2FACCB3216B260B867925EA4,885944.00,885944.00
captain_silent_guardian,87D6643B33AC9E2AB91AA2F89A544E3B7A5835B824226134E08F5DD8CBC003B5,116807.00,116807.00
fox_silent_warrior,18A3EBE9701DB5B9E6D5FA63FE2999E87E0B5278AE5F8D46B55CDECFDCEBE475,712422.00,712422.00
dragon_quick_rider,4B5257A987AA9B9A2060F80C761722AE76E263E327E084311B64FA966E3E6622,354878.00,354878.00
dr_strong_hunter,43353514D3A61CE863BA8776DA5221E5B5F2DDE269C5830F44F11E44180E8A30,524683.00,524683.00
fox_proud_seeker,611D943907A55636FDD66737010D9AFDD511AE3CE6B694576B65081C604DE0D0,611281.00,611281.00
captain_mighty_voyager,71CE156A68255318E0925F3CC5FA4B3878C686B30B9CAE738A951B73BDDC9868,566036.00,566036.00
fire_sly_guardian,0646DC2DBA25C50A823CE84FFAFD727BE24BD1D397BE35C7079F2B8490E69810,983086.00,983086.00
wolf_fierce_strider,88BD6E1A15C86D1AD310B5B3488AE667ED5BD89A72D9E2136AF97A85F8BA32E9,841182.00,841182.00
fire_proud_explorer,F85F727AAC8209A1DFAE88D0847B1B5A809810E6D96050D62412458C1D68D5C2,544310.00,544310.00
bear_strong_fighter,F4D759F822EE86A697CF125659D0165356186F2B2494EFEF40EDED6CA726085E,977435.00,977435.00
professor_gentle_warrior,564EFC5A7FB3CCB591ACEF8118667A03B77CD41E7277DC0780A716019C5EBB24,712338.00,712338.00
bear_wise_voyager,4366371F47A6EA1FBC70994EA56C1017580D386B97E2F535E3650961DEC0B905,897780.00,897780.00
tiger_brave_nomad,2D0448112FA1CC2415B0162524B87F5FDBD998FCEE5526E57E2C3BDCC64F9752,21597.00,21597.00
fox_gentle_hunter,7AD0D3A504064250C0B7F73DE654F57BEC3D39126E80FAAE7FA8CFDAFBC6B12C,735061.00,735061.00
captain_wild_runner,2293966EC3FB96BC65894A1266F0CEB8D45E162A2792933C7FDD5C757BB3E971,245835.00,245835.00
dr_clever_fighter,1324F752B40AA7A8F95FACDBD343581A09F751830FFE85622DACB065F1F3DC1A,944361.00,944361.00
tiger_strong_seeker,F36C4DDEB39C8F56E85C482B60888EBD1EC0EDDEFE6FB0ACC748628AE554EC92,841353.00,841353.00
dark_proud_traveler,82D2C33C8FD8F1676FAB3ADCF5903491CF8A6125465895D9FC12554F22E7CC03,58472.00,58472.00
dark_brave_guardian,651D741439A0EAB37AC020D76CE89F8DADDA40CF880E958CECC4519FDF4A7883,213943.00,213943.00
dr_fierce_prowler,9A0B1734748B39D1A3863B70D2D4F5D95E0192C4707630F96EC9736ABB53D49E,17741.00,17741.00
dark_proud_explorer,97211D1C7481E919B9836D53B357C170E6996BC5BEE84FB5C580D160DDBF1709,126026.00,126026.00
storm_sly_hunter,1B81BC94387634850E0D44C9093E36E1AA21885A89C66FB664ACC79ED84B94F1,741459.00,741459.00
wolf_wild_explorer,1DD4955904A5C7051AE3DC9D3A9A1C14474E8BDC278105D54733F248F45BFD09,910342.00,910342.00
tiger_strong_fighter,BF9BF20C5B70AECBD1DEE18A3B2450D561D3790D4D6515AEC8EDA7A8D02963C6,365320.00,365320.00
eagle_fierce_seeker,4FF444A25193BE1EE389DE168822861860866BB492716B2D5855F92A6C81D99D,589458.00,589458.00
mister_silent_runner,24AFDCAB3BAF45DF2DB80CC86A54084588C6371BCA55441786FE03270CCCDB39,477753.00,477753.00
ice_wise_walker,B34853396F70EDAF5BDD23C2C0FB9DF81BE45D7B2B528D3B808E6E4ED736921F,365509.00,365509.00
bear_fierce_explorer,DC257E99326ED40DCB1F1518AE905088345C1F44BF1A48B76B5E12629AE64EDA,718849.00,718849.00
captain_fierce_rider,C3F8356DF18CDD1A2D4754A5FD8518AEB9FDB66956FAC3EDC1BBD580CDB4EE6A,472380.00,472380.00
fox_quick_wanderer,CC48E617E7F2568476C21399F5A0BDED2E451B4876963FAA27637512069195E7,871661.00,871661.00
storm_fierce_strider,25FBFD57B421C3C923AF10AA86965236135578B21030F38AA3C7325BFD141033,941501.00,941501.00
dr_strong_strider,6BB80B812D6CDF1A71639BCDF957D9596E54E39D46898DC472FA0B2E3498855A,513793.00,513793.00
agent_sly_nomad,E3EC1B7EF548E45A47124F6B12467732EA756F450D1BFEE20DE7497EDF5256D6,352193.00,352193.00
wolf_proud_pilgrim,C1AE6B1E28E254955DCE47F28AFABEFF8A2C836BBFC54DE10A3432868C93B45F,552275.00,552275.00
fox_loyal_wanderer,D5A223F3EE5AE16CEA7B31A482271539C28F3DBA6327FAA2390012CD70059537,989621.00,989621.00
tiger_mighty_wanderer,14DDA05D8F451A4CF64C1B1BCAA10B2DCBE3E895B64284EC1D1E4F2E992A8CC7,446236.00,446236.00
captain_brave_seeker,F0CC69800982E3C51D4757FEAF28A6F0E0C36FED4F6459EC9AD8681D9355DDE8,143393.00,143393.00
agent_noble_strider,28AA765EB2DE7A6475F4A8F21851A9EEB5144B0712F8DFFFDA004F09C9E407C3,82362.00,82362.00
dragon_calm_chaser,1CE545CED9B0BAF0C9DE4F475AA172DE095BEF85749FD346EDC3BE5C804305D9,683139.00,683139.00
lion_fierce_traveler,DC34E1C865408A1F19F27E436176EEBA1BA9D2620DA11A3D0DBC76B2CF9F2CE2,12137.00,12137.00
professor_gentle_guardian,39FD1121A829B5C485DBED095C250A4FF2BE822D823E44A8A7BEB8799F7630F5,666588.00,666588.00
dark_strong_roamer,79BBA3846F6A2C5F040DD19E7C7641B916C5B8747CFCBDEC6CB7BB3D5EE53A3A,701451.00,701451.00
ice_loyal_voyager,02A7DC457303883CD5207CE91BEA78486543B8ACC44F39AEEA197EBD37396483,299228.00,299228.00
fox_fierce_chaser,A9CA09AFCDA49D84ED1E97D1EB0BD83CABCB700E7AF8AAE181632D07FEE1577C,101755.00,101755.00
the_proud_adventurer,B64CE79EA5A57D71CDBEECE369F60B09E9AF239B3748352D539A65BE63F9CC17,165953.00,165953.00
agent_clever_guardian,0352686067722784C9A93E4D834553D18FB46C697FD69BE468385B182646FFC8,197449.00,197449.00
wolf_noble_chaser,11A4310680203F446962C3E6226ED7A7110182C6CBC61BC7D60AF32BACC073FF,494602.00,494602.00
professor_brave_fighter,FD7EB8D81B425E2E4B626CFC78A7C241245E68F719662BA8C3AA5C40920CA8B5,615440.00,615440.00
dr_mighty_rider,6221267EC433C61F2D42BBD15FAFB33CA0D78B77DAB8137607F90405803CC4D2,98313.00,98313.00
